user_id,question_id,chapter,concept,difficulty,score,timecost,created_at
66f2593df515ebc548e19275,30f19582-de74-4ad6-933b-db9881ce7d27,chuong-1,thong-tin-xu-ly-thong-tin,0.25,1,1269,2024-09-24 09:00:04.459
66f2593df515ebc548e19275,8c10f19a-bfbf-4d34-b85f-52cdd59a6c04,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.4523809523809524,1,721,2024-09-24 09:00:10.038
66f2593df515ebc548e19275,ec39f0c1-43e9-4594-af9c-f6bd1001513b,chuong-1,may-tinh-dien-tu,0.44594594594594594,1,4146,2024-09-24 09:00:16.315
66f2593df515ebc548e19275,db18c9e3-be86-44fc-b6cd-27a1ff0699b1,chuong-1,mang-may-tinh,0.8461297525310456,1,1184,2024-09-24 09:00:28.616
66f2593df515ebc548e19275,de639fc2-f4b5-4843-a95b-b6e3d5da4e66,chuong-1,mang-may-tinh,0.4864864864864865,1,2300,2024-09-24 09:00:33.182
66f2593df515ebc548e19275,db413119-fd00-4a1f-b4f9-a4d9eb39813f,chuong-1,may-tinh-dien-tu,0.5,1,2010,2024-09-24 09:00:37.613
66f2593df515ebc548e19275,5f57b593-2990-4fb4-814b-369f6cfb0a42,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.48214285714285715,1,1990,2024-09-24 09:00:42.555
66f2593df515ebc548e19275,8014b0ab-61ef-4226-9fc0-b2333fe96dc0,chuong-1,phan-cung-phan-mem,0.4444444444444444,1,3939,2024-09-24 09:00:56.066
66f2593df515ebc548e19275,ce207116-5777-4e8b-a86d-11fd6483a4d4,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.4593023255813954,1,1392,2024-09-24 09:01:01.199
66f2593df515ebc548e19275,095bdf36-2545-4ae1-adf9-5f7d1bf23ec2,chuong-1,may-tinh-dien-tu,0.25,1,1051,2024-09-24 09:01:06.099
66f2593df515ebc548e19275,c448493b-1a75-48ed-b273-dd0f264fdd01,chuong-1,mang-may-tinh,0.4464285714285714,1,1715,2024-09-24 09:01:11.261
66f2593df515ebc548e19275,1d9b602c-387d-42a2-a4be-f9c8bb96fd7e,chuong-1,may-tinh-dien-tu,0.300202746147947,1,1779,2024-09-24 09:01:41.153
66f2593df515ebc548e19275,bccfbb42-5d5d-4f64-87b2-5c7eb1a9748c,chuong-1,thong-tin-xu-ly-thong-tin,0.436046511627907,1,1421,2024-09-24 09:01:51.312
66f2593df515ebc548e19275,7e80b434-2cdf-4a4c-b8bb-e0a9a97c909e,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.09166666666666666,1,2250,2024-09-24 09:02:04.124
66f2593df515ebc548e19275,e645cf2b-f67a-460b-b60e-d91157886aff,chuong-1,mang-may-tinh,0.4375,0,4384,2024-09-24 09:02:17.695
66f2593df515ebc548e19275,f3512cef-3b1e-4933-be3d-7fc392628132,chuong-1,cong-nghe-thong-tin,0.4285714285714286,1,1227,2024-09-24 09:02:33.078
66f2593df515ebc548e19275,0e828da6-faf2-4b31-8776-96b937b6eb28,chuong-1,cong-nghe-thong-tin,0.44021739130434784,1,5571,2024-09-24 09:02:39.004
66f2593df515ebc548e19275,d3f1f321-bab2-4a85-b955-17de41fa0ee9,chuong-1,may-tinh-dien-tu,0.4226190476190476,1,10717,2024-09-24 09:02:49.914
66f2593df515ebc548e19275,5e58f0f4-80cb-4911-b1b7-87900235970a,chuong-1,may-tinh-dien-tu,0.4451219512195122,1,1206,2024-09-24 09:02:56.462
66f2593df515ebc548e19275,33452c11-12cb-44ba-8f62-dcdb804f12fe,chuong-1,mang-may-tinh,0.609527945448766,1,12753,2024-09-24 09:03:03.985
66f2593df515ebc548e19275,a6f20cec-1ff9-4898-b912-6a8a025f3734,chuong-1,may-tinh-dien-tu,0.08783783783783784,0,7361,2024-09-24 09:03:17.227
66f2593df515ebc548e19275,099d1acf-9cd7-4766-9610-0744c4d7e042,chuong-1,cong-nghe-thong-tin,0.4666666666666667,1,5226,2024-09-24 09:03:28.738
66f2593df515ebc548e19275,5601ee39-73da-44d7-a31d-82c3d84c254c,chuong-1,mang-may-tinh,0.5,1,5387,2024-09-24 09:03:34.124
66f2593df515ebc548e19275,4c25de1f-a2b6-494d-825d-a2394fb59ded,chuong-1,may-tinh-dien-tu,0.25,1,2021,2024-09-24 09:03:38.714
66f2593df515ebc548e19275,2933d601-19c5-41b2-9a30-c88ce7969bd4,chuong-1,phan-cung-phan-mem,0.036841792146043904,0,4934,2024-09-24 09:03:44.505
66f2593df515ebc548e19275,a2371501-76ce-4e6c-a83a-71747a84995e,chuong-1,mang-may-tinh,0.4305555555555556,1,1644,2024-09-24 09:03:58.953
66f2593df515ebc548e19275,ddcfd687-7283-4a3b-8794-54b95bb71804,chuong-1,mang-may-tinh,0.46875,1,1106,2024-09-24 09:04:03.480
66f2593df515ebc548e19275,43d9a5e4-ffb4-4224-8110-648902976486,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.45555555555555555,1,1095,2024-09-24 09:04:11.818
66f2593df515ebc548e19275,2125beac-69f0-4efd-ba8d-04ceecd15aed,chuong-1,cong-nghe-thong-tin,0.4305555555555556,1,3405,2024-09-24 09:05:24.281
66f2593df515ebc548e19275,a1eab13c-6630-4172-8ff5-ccf3802682c6,chuong-1,may-tinh-dien-tu,0.4140625,1,2490,2024-09-24 09:05:34.784
66f2593df515ebc548e19275,0cfd0f1b-9317-478d-8e30-1d0bdca2453f,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.25,1,1805,2024-09-24 09:05:56.692
66f2593df515ebc548e19275,2982d21f-18d1-4298-aa7d-9f5ab09b064f,chuong-1,phan-cung-phan-mem,0.07432432432432433,1,2710,2024-09-24 09:06:08.516
66f2593df515ebc548e19275,844b8bde-564b-422c-9e86-c49a64834411,chuong-1,mang-may-tinh,0.40625,1,3323,2024-09-24 09:06:52.264
66f2593df515ebc548e19275,b96b0f67-56ba-49b6-a619-69c7f770ef3e,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.4358974358974359,1,1008,2024-09-24 09:07:02.607
66f2593df515ebc548e19275,8777e82a-6657-4bd2-af31-56f0277d134d,chuong-1,mang-may-tinh,0.4642857142857143,1,1996,2024-09-24 09:07:24.864
66f2593df515ebc548e19275,3c22d010-60c4-4c84-ba34-6eb342aa451d,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.46621621621621623,1,2427,2024-09-24 09:07:29.427
66f2593df515ebc548e19275,31caf38c-075a-4efd-9e28-e3c618ba91d4,chuong-1,thong-tin-xu-ly-thong-tin,0.4878048780487805,1,2682,2024-09-24 09:07:52.599
66f2593df515ebc548e19275,3b6fd0b3-414b-464e-83f1-404d78be26c9,chuong-1,mang-may-tinh,0.25,1,998,2024-09-24 09:08:16.651
66f2593df515ebc548e19275,ea548305-a5f2-4ff5-bf08-5d07fe556800,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.25,0,4906,2024-09-24 09:08:28.601
66f2593df515ebc548e19275,1ec74d39-ae78-4e6f-b162-371524914805,chuong-1,cong-nghe-thong-tin,0.25,1,2646,2024-09-24 09:08:30.838
66f2593df515ebc548e19275,3b545f7e-0fb9-4750-bc63-68859a1c3730,chuong-1,mang-may-tinh,0.25,1,1805,2024-09-24 09:09:02.609
66f2593df515ebc548e19275,4110e3d9-a979-449a-b50c-423c633caf5d,chuong-1,may-tinh-dien-tu,0.25,1,1007,2024-09-24 09:09:53.874
66f258c9f515ebc548e191dd,f3512cef-3b1e-4933-be3d-7fc392628132,chuong-1,cong-nghe-thong-tin,0.4285714285714286,1,12350,2024-09-24 09:10:04.405
66f258c9f515ebc548e191dd,9210c176-0408-4259-afc3-02708283845d,chuong-1,may-tinh-dien-tu,0.43333333333333335,0,3240,2024-09-24 09:10:12.747
66f2593df515ebc548e19275,0e65953d-a745-45c8-9b70-bc88333a5ca5,chuong-1,thong-tin-xu-ly-thong-tin,0.25,1,2435,2024-09-24 09:10:12.858
66f2593df515ebc548e19275,1f8f452c-d363-42f5-aac9-911c66770d66,chuong-1,thong-tin-xu-ly-thong-tin,0.25,0,3120,2024-09-24 09:10:23.232
66f258c9f515ebc548e191dd,e645cf2b-f67a-460b-b60e-d91157886aff,chuong-1,mang-may-tinh,0.4375,1,3340,2024-09-24 09:10:24.761
66f2593df515ebc548e19275,4b5b03ec-aa4c-4e46-9648-87e79e84b397,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.44565217391304346,1,3424,2024-09-24 09:10:36.141
66f2593df515ebc548e19275,97f74f8d-aaa9-4ce0-89ea-788981c8d597,chuong-1,mang-may-tinh,0.41666666666666663,1,2488,2024-09-24 09:10:40.157
66f258c9f515ebc548e191dd,d3f1f321-bab2-4a85-b955-17de41fa0ee9,chuong-1,may-tinh-dien-tu,0.4226190476190476,1,4090,2024-09-24 09:11:03.874
66f258c9f515ebc548e191dd,4e567cd5-c017-48e1-9e9d-6f3350a90db3,chuong-1,mang-may-tinh,0.47619047619047616,1,838,2024-09-24 09:11:11.388
66f2593df515ebc548e19275,0304f6be-0591-419e-a6cb-c10db2c1cbeb,chuong-1,cong-nghe-thong-tin,0.663922156771739,1,2509,2024-09-24 09:11:26.795
66f258c9f515ebc548e191dd,bc730322-78a1-40ca-a4c2-397545a346c3,chuong-1,phan-cung-phan-mem,0.25,1,20781,2024-09-24 09:11:51.244
66f2593df515ebc548e19275,b1a597c0-5893-4bfc-8d4a-a892a2539c3c,chuong-1,cong-nghe-thong-tin,0.09146341463414634,1,3210,2024-09-24 09:11:52.892
66f258c9f515ebc548e191dd,33452c11-12cb-44ba-8f62-dcdb804f12fe,chuong-1,mang-may-tinh,0.609527945448766,0,850,2024-09-24 09:12:11.654
66f2593df515ebc548e19275,724d1b3c-6b23-441b-b9bc-bbd0ee010643,chuong-1,phan-cung-phan-mem,0.38601288992171917,1,5492,2024-09-24 09:12:20.539
66f258c9f515ebc548e191dd,095bdf36-2545-4ae1-adf9-5f7d1bf23ec2,chuong-1,may-tinh-dien-tu,0.25,0,1770,2024-09-24 09:12:22.993
66f258c9f515ebc548e191dd,3c6fda50-15b8-4943-94a9-afba7a54286f,chuong-1,thong-tin-xu-ly-thong-tin,0.4411764705882353,1,5883,2024-09-24 09:12:36.773
66f258c9f515ebc548e191dd,2125beac-69f0-4efd-ba8d-04ceecd15aed,chuong-1,cong-nghe-thong-tin,0.4305555555555556,0,1006,2024-09-24 09:12:47.488
66f2593df515ebc548e19275,d0fe8054-29bc-45c0-8d60-3f42eb01ae9a,chuong-1,thong-tin-xu-ly-thong-tin,0.4111111111111111,1,4653,2024-09-24 09:13:16.873
66f258c9f515ebc548e191dd,003f6222-929d-44d5-8832-ec4e4733ca16,chuong-1,may-tinh-dien-tu,0.4030612244897959,0,938,2024-09-24 09:13:23.245
66f2593df515ebc548e19275,ac5ca95b-a01e-4a6d-b2ff-be83c1baaa7b,chuong-1,thong-tin-xu-ly-thong-tin,0.42391304347826086,1,7780,2024-09-24 09:13:54.613
66f2593df515ebc548e19275,9210c176-0408-4259-afc3-02708283845d,chuong-1,may-tinh-dien-tu,0.43333333333333335,1,2060,2024-09-24 09:14:23.151
66f2593df515ebc548e19275,0bbf0a0b-e6c8-45e9-a242-0d250a6e086d,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.25,1,2333,2024-09-24 09:15:26.471
66f2593df515ebc548e19275,34fd3b00-0870-48e4-93b5-4928cdc3377d,chuong-1,may-tinh-dien-tu,0.48404255319148937,1,3688,2024-09-24 09:16:29.224
66f25bacf515ebc548e194f5,97f74f8d-aaa9-4ce0-89ea-788981c8d597,chuong-1,mang-may-tinh,0.41666666666666663,1,40,2024-09-24 09:29:33.588
66f25bacf515ebc548e194f5,d3f1f321-bab2-4a85-b955-17de41fa0ee9,chuong-1,may-tinh-dien-tu,0.4226190476190476,1,37,2024-09-24 09:30:08.511
66f25bacf515ebc548e194f5,5f57b593-2990-4fb4-814b-369f6cfb0a42,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.48214285714285715,1,36,2024-09-24 09:30:10.928
66f25bacf515ebc548e194f5,be3c8873-ba33-41b1-aa18-f1f0e151630a,chuong-1,may-tinh-dien-tu,0.45833333333333337,1,41,2024-09-24 09:31:50.237
66f25bacf515ebc548e194f5,3c22d010-60c4-4c84-ba34-6eb342aa451d,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.46621621621621623,1,37,2024-09-24 09:31:51.254
66f25bacf515ebc548e194f5,3b545f7e-0fb9-4750-bc63-68859a1c3730,chuong-1,mang-may-tinh,0.25,1,38,2024-09-24 09:31:51.563
66f25bacf515ebc548e194f5,095bdf36-2545-4ae1-adf9-5f7d1bf23ec2,chuong-1,may-tinh-dien-tu,0.25,1,42,2024-09-24 09:32:59.037
66f25bacf515ebc548e194f5,0cfd0f1b-9317-478d-8e30-1d0bdca2453f,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.25,0,36,2024-09-24 09:33:17.666
66f25bacf515ebc548e194f5,a1eab13c-6630-4172-8ff5-ccf3802682c6,chuong-1,may-tinh-dien-tu,0.4140625,0,36,2024-09-24 09:33:19.179
66f25bacf515ebc548e194f5,30f19582-de74-4ad6-933b-db9881ce7d27,chuong-1,thong-tin-xu-ly-thong-tin,0.25,1,39,2024-09-24 09:34:30.643
66f25bacf515ebc548e194f5,0e65953d-a745-45c8-9b70-bc88333a5ca5,chuong-1,thong-tin-xu-ly-thong-tin,0.25,1,41,2024-09-24 09:34:44.124
66f25bacf515ebc548e194f5,39c9470f-2f16-4a1c-829f-880a14379b6a,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.5,0,43,2024-09-24 09:35:37.691
66f25bacf515ebc548e194f5,bc730322-78a1-40ca-a4c2-397545a346c3,chuong-1,phan-cung-phan-mem,0.25,1,36,2024-09-24 09:35:52.339
66f25bacf515ebc548e194f5,1d9b602c-387d-42a2-a4be-f9c8bb96fd7e,chuong-1,may-tinh-dien-tu,0.300202746147947,1,37,2024-09-24 09:36:31.571
66f25bacf515ebc548e194f5,724d1b3c-6b23-441b-b9bc-bbd0ee010643,chuong-1,phan-cung-phan-mem,0.38601288992171917,1,35,2024-09-24 09:37:12.314
66f25bacf515ebc548e194f5,a2371501-76ce-4e6c-a83a-71747a84995e,chuong-1,mang-may-tinh,0.4305555555555556,1,35,2024-09-24 09:37:35.971
66f25bacf515ebc548e194f5,ddcfd687-7283-4a3b-8794-54b95bb71804,chuong-1,mang-may-tinh,0.46875,1,35,2024-09-24 09:37:38.432
66f25bacf515ebc548e194f5,b96b0f67-56ba-49b6-a619-69c7f770ef3e,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.4358974358974359,1,35,2024-09-24 09:37:44.491
66f25bacf515ebc548e194f5,19c527bf-01d9-46d2-86c8-1ab115a070d3,chuong-1,mang-may-tinh,0.45945945945945943,1,36,2024-09-24 09:38:00.931
66f25bacf515ebc548e194f5,79f1fc83-d117-44dc-ab1c-6c1d7c02304b,chuong-1,mang-may-tinh,0.42272727272727273,1,37,2024-09-24 09:40:34.834
66f25bacf515ebc548e194f5,e645cf2b-f67a-460b-b60e-d91157886aff,chuong-1,mang-may-tinh,0.4375,1,38,2024-09-24 09:41:01.523
66f25bacf515ebc548e194f5,bccfbb42-5d5d-4f64-87b2-5c7eb1a9748c,chuong-1,thong-tin-xu-ly-thong-tin,0.436046511627907,1,36,2024-09-24 09:41:41.955
66f25bacf515ebc548e194f5,8014b0ab-61ef-4226-9fc0-b2333fe96dc0,chuong-1,phan-cung-phan-mem,0.4444444444444444,1,36,2024-09-24 09:41:55.044
66f25bacf515ebc548e194f5,5e58f0f4-80cb-4911-b1b7-87900235970a,chuong-1,may-tinh-dien-tu,0.4451219512195122,0,36,2024-09-24 09:42:02.003
66f25bacf515ebc548e194f5,8777e82a-6657-4bd2-af31-56f0277d134d,chuong-1,mang-may-tinh,0.4642857142857143,1,35,2024-09-24 09:42:13.137
66f25bacf515ebc548e194f5,5601ee39-73da-44d7-a31d-82c3d84c254c,chuong-1,mang-may-tinh,0.5,1,36,2024-09-24 09:42:19.876
66f25bacf515ebc548e194f5,0e828da6-faf2-4b31-8776-96b937b6eb28,chuong-1,cong-nghe-thong-tin,0.44021739130434784,1,47,2024-09-24 09:44:11.382
66f25bacf515ebc548e194f5,099d1acf-9cd7-4766-9610-0744c4d7e042,chuong-1,cong-nghe-thong-tin,0.4666666666666667,1,36,2024-09-24 09:44:23.202
66f25bacf515ebc548e194f5,ac5ca95b-a01e-4a6d-b2ff-be83c1baaa7b,chuong-1,thong-tin-xu-ly-thong-tin,0.42391304347826086,1,44,2024-09-24 09:45:29.100
66f25bacf515ebc548e194f5,003f6222-929d-44d5-8832-ec4e4733ca16,chuong-1,may-tinh-dien-tu,0.4030612244897959,1,42,2024-09-24 09:45:48.591
66f25bacf515ebc548e194f5,33452c11-12cb-44ba-8f62-dcdb804f12fe,chuong-1,mang-may-tinh,0.609527945448766,1,46,2024-09-24 09:47:04.728
66f25bacf515ebc548e194f5,34fd3b00-0870-48e4-93b5-4928cdc3377d,chuong-1,may-tinh-dien-tu,0.48404255319148937,1,36,2024-09-24 09:47:08.777
66f25bacf515ebc548e194f5,fefea535-a4fd-4345-9fe1-f1ff0c7b9d63,chuong-1,phan-cung-phan-mem,0.47916666666666663,1,35,2024-09-24 09:48:13.678
66f25bacf515ebc548e194f5,d7999302-2eca-41af-98d9-59e9eb547842,chuong-1,may-tinh-dien-tu,0.41025641025641024,1,39,2024-09-24 09:49:00.538
66f25985f515ebc548e192b7,86b4b5d1-110e-4b57-990a-1f4a608ea141,chuong-1,may-tinh-dien-tu,0.4342105263157895,1,1466,2024-09-24 12:18:54.101
66f25985f515ebc548e192b7,4c72bb94-7b5a-475a-9193-32c0d6a1d09d,chuong-1,may-tinh-dien-tu,0.4487179487179487,1,887,2024-09-24 12:25:29.603
66f25985f515ebc548e192b7,9210c176-0408-4259-afc3-02708283845d,chuong-1,may-tinh-dien-tu,0.43333333333333335,1,1779,2024-09-24 12:25:57.234
66f25985f515ebc548e192b7,5e58f0f4-80cb-4911-b1b7-87900235970a,chuong-1,may-tinh-dien-tu,0.4451219512195122,1,2329,2024-09-24 12:26:10.567
66f25985f515ebc548e192b7,0e65953d-a745-45c8-9b70-bc88333a5ca5,chuong-1,thong-tin-xu-ly-thong-tin,0.25,1,2731,2024-09-24 12:27:13.080
66f25985f515ebc548e192b7,3c5f1c2a-811c-43cc-b3f1-a12b9e566470,chuong-1,thong-tin-xu-ly-thong-tin,0.25,1,2739,2024-09-24 12:28:12.267
66f25985f515ebc548e192b7,79f1fc83-d117-44dc-ab1c-6c1d7c02304b,chuong-1,mang-may-tinh,0.42272727272727273,1,1991,2024-09-24 12:28:19.137
66f25985f515ebc548e192b7,bccfbb42-5d5d-4f64-87b2-5c7eb1a9748c,chuong-1,thong-tin-xu-ly-thong-tin,0.436046511627907,0,9197,2024-09-24 12:28:37.504
66f25985f515ebc548e192b7,19c527bf-01d9-46d2-86c8-1ab115a070d3,chuong-1,mang-may-tinh,0.45945945945945943,0,8962,2024-09-24 12:29:26.652
66f25985f515ebc548e192b7,003f6222-929d-44d5-8832-ec4e4733ca16,chuong-1,may-tinh-dien-tu,0.4030612244897959,1,2404,2024-09-24 12:29:52.818
66f25985f515ebc548e192b7,c390672d-fe37-419a-b76c-5512f48fc970,chuong-1,may-tinh-dien-tu,0.41836734693877553,0,1502,2024-09-24 12:34:06.664
66f258faf515ebc548e191fb,5f57b593-2990-4fb4-814b-369f6cfb0a42,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.48214285714285715,1,2099,2024-09-24 13:37:19.681
66f258faf515ebc548e191fb,099d1acf-9cd7-4766-9610-0744c4d7e042,chuong-1,cong-nghe-thong-tin,0.4666666666666667,1,9220,2024-09-24 13:37:39.252
66f258faf515ebc548e191fb,0e828da6-faf2-4b31-8776-96b937b6eb28,chuong-1,cong-nghe-thong-tin,0.44021739130434784,1,6457,2024-09-24 13:37:52.646
66f258faf515ebc548e191fb,d0fe8054-29bc-45c0-8d60-3f42eb01ae9a,chuong-1,thong-tin-xu-ly-thong-tin,0.4111111111111111,0,16586,2024-09-24 13:38:55.211
66f258faf515ebc548e191fb,0304f6be-0591-419e-a6cb-c10db2c1cbeb,chuong-1,cong-nghe-thong-tin,0.663922156771739,0,3064,2024-09-24 13:39:13.446
66f258faf515ebc548e191fb,43d9a5e4-ffb4-4224-8110-648902976486,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.45555555555555555,1,2456,2024-09-24 13:39:18.786
66f258faf515ebc548e191fb,db18c9e3-be86-44fc-b6cd-27a1ff0699b1,chuong-1,mang-may-tinh,0.8461297525310456,1,20892,2024-09-24 13:39:48.253
66f258faf515ebc548e191fb,be3c8873-ba33-41b1-aa18-f1f0e151630a,chuong-1,may-tinh-dien-tu,0.45833333333333337,0,5899,2024-09-24 13:41:13.394
66f258faf515ebc548e191fb,8014b0ab-61ef-4226-9fc0-b2333fe96dc0,chuong-1,phan-cung-phan-mem,0.4444444444444444,0,1359,2024-09-24 13:41:18.005
66f258faf515ebc548e191fb,1ffe55da-9813-4f2d-9ded-5605e0995463,chuong-1,may-tinh-dien-tu,0.4140625,0,1699,2024-09-24 13:42:19.141
66f258faf515ebc548e191fb,3b545f7e-0fb9-4750-bc63-68859a1c3730,chuong-1,mang-may-tinh,0.25,0,1858,2024-09-24 13:42:25.186
66f258faf515ebc548e191fb,8777e82a-6657-4bd2-af31-56f0277d134d,chuong-1,mang-may-tinh,0.4642857142857143,1,4726,2024-09-24 13:42:36.317
66f258faf515ebc548e191fb,3b6fd0b3-414b-464e-83f1-404d78be26c9,chuong-1,mang-may-tinh,0.25,0,2355,2024-09-24 13:42:40.665
66f258faf515ebc548e191fb,fefea535-a4fd-4345-9fe1-f1ff0c7b9d63,chuong-1,phan-cung-phan-mem,0.47916666666666663,1,6978,2024-09-24 13:42:47.459
66f258faf515ebc548e191fb,0e65953d-a745-45c8-9b70-bc88333a5ca5,chuong-1,thong-tin-xu-ly-thong-tin,0.25,0,5356,2024-09-24 13:43:35.555
66f258faf515ebc548e191fb,6a06aaec-ea46-4108-bf3f-4d9dad5d7958,chuong-1,phan-cung-phan-mem,0.40384615384615385,0,18352,2024-09-24 13:43:46.296
66f258faf515ebc548e191fb,1f8f452c-d363-42f5-aac9-911c66770d66,chuong-1,thong-tin-xu-ly-thong-tin,0.25,1,7509,2024-09-24 13:44:00.510
66f258faf515ebc548e191fb,33452c11-12cb-44ba-8f62-dcdb804f12fe,chuong-1,mang-may-tinh,0.609527945448766,0,4451,2024-09-24 13:44:16.344
66f258faf515ebc548e191fb,4e567cd5-c017-48e1-9e9d-6f3350a90db3,chuong-1,mang-may-tinh,0.47619047619047616,0,4576,2024-09-24 13:44:26.761
66f258faf515ebc548e191fb,de639fc2-f4b5-4843-a95b-b6e3d5da4e66,chuong-1,mang-may-tinh,0.4864864864864865,1,3474,2024-09-24 13:44:33.724
66f258faf515ebc548e191fb,76cee16c-cffb-4dce-a2b2-94a0ae2f87c3,chuong-1,mang-may-tinh,0.41666666666666663,1,2159,2024-09-24 13:44:45.558
66f258faf515ebc548e191fb,1ec74d39-ae78-4e6f-b162-371524914805,chuong-1,cong-nghe-thong-tin,0.25,0,10230,2024-09-24 13:45:07.125
66f258faf515ebc548e191fb,0cfd0f1b-9317-478d-8e30-1d0bdca2453f,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.25,0,16506,2024-09-24 13:45:28.602
66f258faf515ebc548e191fb,b1a597c0-5893-4bfc-8d4a-a892a2539c3c,chuong-1,cong-nghe-thong-tin,0.09146341463414634,0,5172,2024-09-24 13:48:55.269
66f258faf515ebc548e191fb,c448493b-1a75-48ed-b273-dd0f264fdd01,chuong-1,mang-may-tinh,0.4464285714285714,0,1796,2024-09-24 13:48:59.625
66f258faf515ebc548e191fb,2933d601-19c5-41b2-9a30-c88ce7969bd4,chuong-1,phan-cung-phan-mem,0.036841792146043904,0,6511,2024-09-24 13:49:35.911
66f258faf515ebc548e191fb,19c527bf-01d9-46d2-86c8-1ab115a070d3,chuong-1,mang-may-tinh,0.45945945945945943,1,12399,2024-09-24 13:49:54.673
66f258faf515ebc548e191fb,eea587d1-9998-43b9-b1a8-e47a7b22c3cb,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.43902439024390244,1,3418,2024-09-24 13:50:22.447
66f258faf515ebc548e191fb,095bdf36-2545-4ae1-adf9-5f7d1bf23ec2,chuong-1,may-tinh-dien-tu,0.25,0,846,2024-09-24 13:51:35.654
66f258faf515ebc548e191fb,3c5f1c2a-811c-43cc-b3f1-a12b9e566470,chuong-1,thong-tin-xu-ly-thong-tin,0.25,0,5843,2024-09-24 13:51:39.311
66f258faf515ebc548e191fb,724d1b3c-6b23-441b-b9bc-bbd0ee010643,chuong-1,phan-cung-phan-mem,0.38601288992171917,0,8325,2024-09-24 13:52:06.308
66f258faf515ebc548e191fb,a2371501-76ce-4e6c-a83a-71747a84995e,chuong-1,mang-may-tinh,0.4305555555555556,0,5458,2024-09-24 13:52:14.761
66f258faf515ebc548e191fb,ce207116-5777-4e8b-a86d-11fd6483a4d4,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.4593023255813954,0,6443,2024-09-24 13:52:22.938
66f258faf515ebc548e191fb,ea548305-a5f2-4ff5-bf08-5d07fe556800,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.25,0,8043,2024-09-24 13:52:37.176
66f258faf515ebc548e191fb,844b8bde-564b-422c-9e86-c49a64834411,chuong-1,mang-may-tinh,0.40625,0,3118,2024-09-24 13:52:51.409
66f258faf515ebc548e191fb,3c6fda50-15b8-4943-94a9-afba7a54286f,chuong-1,thong-tin-xu-ly-thong-tin,0.4411764705882353,0,5760,2024-09-24 13:53:00.455
66f258faf515ebc548e191fb,86b4b5d1-110e-4b57-990a-1f4a608ea141,chuong-1,may-tinh-dien-tu,0.4342105263157895,0,2519,2024-09-24 13:53:05.791
66f258faf515ebc548e191fb,d3f1f321-bab2-4a85-b955-17de41fa0ee9,chuong-1,may-tinh-dien-tu,0.4226190476190476,0,3903,2024-09-24 13:53:10.162
66f258faf515ebc548e191fb,f3512cef-3b1e-4933-be3d-7fc392628132,chuong-1,cong-nghe-thong-tin,0.4285714285714286,0,8289,2024-09-24 13:54:50.488
66f25985f515ebc548e192b7,31caf38c-075a-4efd-9e28-e3c618ba91d4,chuong-1,thong-tin-xu-ly-thong-tin,0.4878048780487805,1,5302,2024-09-24 14:39:18.837
66f25985f515ebc548e192b7,fefea535-a4fd-4345-9fe1-f1ff0c7b9d63,chuong-1,phan-cung-phan-mem,0.47916666666666663,1,933,2024-09-24 14:40:25.518
66f25985f515ebc548e192b7,de639fc2-f4b5-4843-a95b-b6e3d5da4e66,chuong-1,mang-may-tinh,0.4864864864864865,1,3064,2024-09-24 14:40:40.191
66f25985f515ebc548e192b7,2933d601-19c5-41b2-9a30-c88ce7969bd4,chuong-1,phan-cung-phan-mem,0.036841792146043904,0,7301,2024-09-24 14:42:52.920
66f25985f515ebc548e192b7,8c10f19a-bfbf-4d34-b85f-52cdd59a6c04,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.4523809523809524,1,857,2024-09-24 15:31:42.867
66f25985f515ebc548e192b7,76cee16c-cffb-4dce-a2b2-94a0ae2f87c3,chuong-1,mang-may-tinh,0.41666666666666663,1,3400,2024-09-24 15:31:50.783
66f25985f515ebc548e192b7,4b5b03ec-aa4c-4e46-9648-87e79e84b397,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.44565217391304346,1,672,2024-09-24 15:32:35.434
66f25985f515ebc548e192b7,eea587d1-9998-43b9-b1a8-e47a7b22c3cb,chuong-1,giai-quyet-bai-toan-tren-mtdt,0.43902439024390244,1,617,2024-09-24 15:32:43.255
